time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,cmd_vx,cmd_vy,cmd_vz,cmd_px,cmd_py,cmd_pz,err_pos,err_vel,integral_x,integral_y,integral_z,control_mode
10.507908344268799,3.1665196480260986,1.772742616796929,2.163433321358479,-1.105218550291345,-0.4631156069198227,0.3553089588380563,2.706982978372432,1.642318371637649,2.318671851450607,-0.6826144355373668,-0.7429108342927899,0.31720221457929326,-0.2616984310956563,-1.331927414317322,0.257920342227713,0.0,0.0,0.0,0.5022782453052448,0.5082634464779922,0.0,0.0,0.0,velocity
10.55944275856018,3.118288198985044,1.7438140889372766,2.1825665761506667,-1.0603194816148005,-0.5136575435740764,0.3742602830714249,2.6739484150392587,1.604198320424838,2.334057720751966,-0.6385286891242183,-0.7818515322369027,0.2980161490069719,-0.22844202059448343,-1.3539363859823619,-0.08571720853258114,0.0,0.0,0.0,0.4897754315060301,0.5056171043031948,0.0,0.0,0.0,velocity
10.608277320861816,3.072733127323357,1.712549940853669,2.2025707365131124,-1.0098757760818864,-0.5629209367861272,0.4013474917178058,2.64315316386443,1.564138119189694,2.3484529656723523,-0.5930597835608885,-0.8204982446673151,0.2776000714815789,-0.24229174224375621,-1.3662013701017146,-0.310157616203598,0.0,0.0,0.0,0.4773328383837234,0.5053662683358539,0.0,0.0,0.0,velocity
10.657314538955688,3.0286474078154164,1.6792948448670986,2.2217476256577666,-0.9831538907028831,-0.6075623164526038,0.3802761505475175,2.61466368194426,1.5221552395319924,2.3617995161928915,-0.5463162598282424,-0.8587404168390526,0.2560913012910302,0.11410486372499751,-1.4426856475504213,0.14272410392452434,0.0,0.0,0.0,0.46442428111964645,0.5189792198602659,0.0,0.0,0.0,velocity
10.706893920898438,2.9871295153059427,1.6442624230292955,2.2388890254038922,-0.9291213303907917,-0.651159522463144,0.3373630767312453,2.58854092525201,1.4782726268180755,2.374046177983052,-0.4984095837323959,-0.8964697169507115,0.23362745351323336,-0.09544320805724388,-1.4882162587008398,0.36470277631044123,0.0,0.0,0.0,0.45243003045855673,0.5064096955563585,0.0,0.0,0.0,velocity
10.756750583648682,2.948234574086181,1.6073635785864056,2.2541282223706736,-0.8747258816513493,-0.6962158695257363,0.30933378680246554,2.5648402081208896,1.4325185795765416,2.385148633405817,-0.44945391685445396,-0.9335804112235689,0.2103458914600602,-0.033062203558373804,-1.4992506830878818,0.1878631163948101,0.0,0.0,0.0,0.4412803662531397,0.49698769916563623,0.0,0.0,0.0,velocity
10.806937456130981,2.9118445640566786,1.5683828818139411,2.268599691523365,-0.8238579861390241,-0.7431885813128035,0.3042991941516498,2.5436110741915625,1.3849266106209557,2.3950694157176167,-0.3995658870197075,-0.9699697197405951,0.1863832020237889,0.0765772445661208,-1.4984351372285305,-0.11534434007410593,0.0,0.0,0.0,0.4304029479871704,0.4953358974687569,0.0,0.0,0.0,velocity
10.857191562652588,2.8781312637820577,1.5272787452632082,2.2828184625020094,-0.7705242200553545,-0.7902322110402605,0.3098656804965168,2.5248971788482275,1.3355352908616358,2.4037778576081417,-0.3488643582863483,-1.0055381530453287,0.16187469392603923,0.11962877556093865,-1.5096526505794683,-0.31606903250741053,0.0,0.0,0.0,0.41972734760714564,0.49603933291206903,0.0,0.0,0.0,velocity
10.906814098358154,2.8466444931908756,1.4841965549152245,2.2960991953898726,-0.7256285227696064,-0.8354055074957071,0.29618414257076303,2.5087361831672648,1.2843880767684845,2.4112500152251757,-0.2974702004536545,-1.0401898295006526,0.13695391886917868,0.28724757562251296,-1.5377154243095486,-0.17984209210193472,0.0,0.0,0.0,0.40910287854165905,0.5006100594749294,0.0,0.0,0.0,velocity
10.957006216049194,2.817571918846449,1.439253380614232,2.3076065252899354,-0.6744017891827973,-0.8802766977650863,0.26503279588076306,2.49515965940248,1.2315331224468828,2.417468568829544,-0.24550605808966397,-1.0738327734074486,0.11175221559021072,0.30070772275004165,-1.5519391921498853,-0.02704602962341318,0.0,0.0,0.0,0.3989574404664919,0.4948842681498308,0.0,0.0,0.0,velocity
